id,hhb,hbo2,ca,na
10562,11.341309,4.369034,6.7690067,3.2388942
10563,7.026065,4.2745028,10.349567,2.335627
10564,9.776709,3.6576998,8.439962,2.912212
10565,10.302816,3.7030342,10.283014,3.1561806
10566,6.696682,4.108973,14.30365,3.7920623
10567,5.509294,3.782579,9.858332,4.379055
10568,9.267991,4.436944,11.343047,3.7604198
10569,10.485304,3.960585,11.488976,1.376862
10570,6.5515494,3.3363307,7.9482512,2.396265
10571,6.609002,4.1184034,8.565216,2.3073406
10572,12.837,3.708066,12.937936,2.3419232
10573,9.5822315,4.05914,8.257132,2.6857693
10574,10.658126,4.345332,8.472488,4.216051
10575,5.352149,4.0963583,8.964783,2.432763
10576,8.9493685,4.065233,9.53961,2.595268
10577,12.600839,3.9758246,11.237893,3.363986
10578,6.8684926,3.608471,7.494779,2.6752706
10579,8.855703,4.1936893,9.7789545,3.5418901
10580,9.083659,4.108182,10.00588,3.8030682
10581,5.7916036,3.656764,10.137808,3.415852
10582,6.033652,3.6868918,7.696129,3.3161993
10583,7.1271143,4.1436396,9.315066,2.261486
10584,10.889923,4.332114,11.094353,3.4904954
10585,10.765396,3.938404,9.356141,3.5588846
10586,9.858495,3.753355,8.8739395,3.949749
10587,12.967579,3.999744,9.516637,4.9334064
10588,4.3711104,1.9916238,8.165873,4.944398
10589,5.2186356,2.9377987,7.5737934,3.3943121
10590,10.562985,3.2312832,7.5539417,2.180769
10591,8.927811,4.4589357,11.093602,2.9088626
10592,6.767726,4.096529,9.421535,2.7268608
10593,4.9742036,3.7579656,8.107487,2.8977013
10594,8.910481,4.062914,7.5841846,2.852297
10595,5.697377,3.1270223,3.2291613,1.9235955
10596,6.8571053,3.9340663,7.8921843,3.2563193
10597,4.565955,2.9751732,7.4941177,0.70497763
10598,7.8969,1.534617,6.7849193,5.018747
10599,6.617666,3.2169468,10.676175,3.7330132
10600,8.82646,3.9492855,9.250933,3.9852333
10601,6.3040967,3.8942277,8.584853,2.8911567
10602,7.720732,4.4959707,9.861338,2.276918
10603,8.558722,3.569389,8.824237,2.914048
10604,9.300179,4.082558,8.809957,2.6820228
10605,9.447716,2.9242256,8.766488,4.0070434
10606,10.211204,4.3899584,10.057256,4.156212
10607,10.853705,3.49944,10.229329,2.0176516
10608,7.299905,4.0062447,9.832238,3.5567849
10609,9.856891,3.9365973,8.620571,2.8563056
10610,7.690015,3.58318,8.105256,3.0847495
10611,5.6247053,3.6722622,7.4782248,1.8112214
10612,8.515858,2.9807506,7.9538794,2.7906933
10613,11.176459,4.2714176,12.930178,4.121043
10614,11.145563,3.6163037,8.780798,2.9203124
10615,3.566005,4.2690525,9.915779,2.1550355
10616,12.855135,5.286501,9.048163,3.8502076
10617,9.201039,4.301738,9.752352,3.3539424
10618,7.2959623,4.295616,7.2690873,2.5673182
10619,5.549432,3.813382,9.568657,2.7735717
10620,9.187059,3.7884398,8.307941,2.6551313
10621,9.445495,3.1873796,9.73891,2.8363044
10622,6.0143404,3.8601515,6.300728,2.574583
10623,9.205362,4.589399,8.45892,4.1877627
10624,7.807793,3.4442368,9.23349,3.7535055
10625,11.35473,4.539637,9.65085,4.100811
10626,5.160487,1.7972505,7.572562,4.463025
10627,7.0083623,4.035942,8.236649,2.0580819
10628,3.9244475,3.9413607,6.6053495,2.5926182
10629,7.859954,3.9795907,5.2501674,3.1540492
10630,8.351538,4.5145874,10.811634,3.4134736
10631,8.347276,4.2741346,8.4239025,2.4635353
10632,11.020814,4.2710624,10.181616,2.7145276
10633,5.9848304,3.7172933,10.754629,2.6651068
10634,8.916375,4.5814357,11.934031,3.841741
10635,5.8923745,3.9216886,7.3696127,2.9913967
10636,7.0627933,3.8424664,8.126055,2.6815326
10637,7.1224422,4.337458,10.550473,4.393549
10638,11.998135,4.6156454,9.548317,3.6401126
10639,8.025591,4.039565,8.988143,4.2981825
10640,7.290655,4.9038534,9.757595,4.047473
10641,4.747103,4.464877,7.883745,3.367645
10642,7.752593,4.874613,9.377626,3.5005934
10643,6.248366,3.5431674,7.704867,2.4154563
10644,6.092701,4.3069663,8.57845,4.5038004
10645,8.521453,4.487051,7.983602,3.7243204
10646,12.2543955,5.1812925,11.028262,1.7714598
10647,11.366246,2.905336,9.822913,3.4623725
10648,6.387048,2.640149,9.227856,3.9156582
10649,6.893543,3.4271443,8.233309,4.323823
10650,7.145825,3.7050421,6.9901905,3.171991
10651,5.072508,3.4867444,7.2094564,3.4396138
10652,3.7295587,3.5431974,6.4271255,2.3605223
10653,13.551012,4.026922,10.810724,3.6749825
10654,5.027977,4.1689057,8.992345,2.5684721
10655,8.581081,3.8822236,7.42163,1.4336383
10656,9.550164,3.788863,8.162334,2.6175542
10657,8.408745,4.887087,10.628467,2.7334368
10658,7.339389,3.9106624,6.7416387,4.4297166
10659,8.615801,3.1688967,8.880226,3.5505905
10660,11.314605,4.770577,10.802903,2.4244914
10661,6.530448,4.4259424,10.29094,2.6472015
10662,4.0320697,3.6286068,6.382681,2.7070897
10663,5.003725,4.001833,8.967601,2.7225986
10664,7.533613,4.031762,9.803723,3.1785057
10665,10.570256,4.112735,9.432029,2.3537335
10666,10.220281,4.250001,9.748457,3.4044383
10667,2.887188,3.754876,7.3856745,2.4287057
10668,9.344043,4.377311,11.126769,2.754845
10669,4.374284,3.8262074,6.497623,2.0361881
10670,8.474171,4.244564,9.339676,3.7521098
10671,8.841085,4.355239,9.708959,3.813599
10672,5.450503,4.428396,10.822787,3.654772
10673,11.477983,5.145578,10.951762,3.5714455
10674,11.289216,4.0645876,10.205619,2.8466697
10675,10.455134,3.8356154,7.347205,3.433699
10676,12.868431,4.334921,7.1342506,3.5324442
10677,8.61066,5.152957,8.542975,5.5747952
10678,8.694159,4.005781,8.35261,3.097193
10679,3.4571903,3.536705,8.851968,0.11939362
10680,4.729544,4.5032063,10.286069,2.548229
10681,4.6064286,2.9444306,6.8842497,2.8184423
10682,7.630672,3.7137923,9.82442,2.3360286
10683,3.745612,3.7547417,12.983054,2.7838864
10684,7.7987623,3.4453394,9.480007,3.2185915
10685,15.163029,4.025522,11.268672,3.369711
10686,6.383615,4.2788305,10.762736,2.5059857
10687,9.414695,4.6303864,8.488646,3.168652
10688,12.933594,3.5770583,7.961784,2.823899
10689,3.9964364,3.8074515,8.299438,2.116181
10690,8.96272,3.4634984,9.406292,2.4034336
10691,12.263847,4.158493,12.203621,3.5217469
10692,5.7670302,3.888808,14.0927305,3.1503632
10693,9.3342905,4.4580536,10.271998,3.4827852
10694,5.7948737,3.5529644,5.9239025,4.15081
10695,11.704203,5.013161,11.916656,2.5348625
10696,7.595742,3.876397,9.433176,4.431691
10697,6.3553467,4.232422,9.71747,4.0415754
10698,5.6312375,3.8143387,8.148632,3.0075378
10699,6.997345,4.1238365,9.5956545,2.648761
10700,8.513875,3.8411057,7.370352,3.3490913
10701,5.88582,4.442339,13.161431,2.975828
10702,7.0845494,3.4470906,7.354053,3.0346565
10703,10.3169155,3.3792112,9.748518,2.898418
10704,9.116511,4.2763104,9.764967,2.6956754
10705,7.1829743,4.1375,9.382361,3.0361445
10706,7.629833,3.7041712,8.296707,3.2352624
10707,10.466188,4.928211,10.971837,3.0767055
10708,6.8547373,3.3742633,9.075829,2.5855165
10709,7.722874,3.899387,12.263024,2.354258
10710,9.096943,3.5907001,11.363832,1.3669677
10711,6.6921535,3.7957044,8.841512,2.984055
10712,10.425268,4.810344,9.574484,3.3476105
10713,13.752612,6.012494,12.960001,3.3965323
10714,5.317129,3.9228911,10.0547085,3.8714056
10715,7.9932756,4.3501782,6.606057,3.028425
10716,5.4650745,2.6087701,3.715621,4.237449
10717,9.098447,2.3013146,1.0679336,4.136808
10718,4.930432,3.1833882,6.364424,3.2529287
10719,4.096618,3.692741,8.270847,1.6822348
10720,6.3614554,3.8654175,8.804055,2.9500284
10721,7.9691873,3.9374118,5.355686,2.019713
10722,8.715882,3.2777245,8.705948,2.3100786
10723,8.382529,3.9613192,7.605637,2.6765137
10724,8.697763,4.441634,6.3281407,2.9482052
10725,6.889946,3.4198265,7.0817084,4.1736765
10726,11.805658,3.5543303,9.085143,3.2794864
10727,7.793453,4.537009,9.054817,3.2795048
10728,8.009065,2.8083525,7.896656,1.3879327
10729,14.320015,4.231039,10.628276,3.6213434
10730,11.005541,4.2124777,10.601672,3.1423457
10731,8.532867,3.7929196,9.335633,2.4197497
10732,2.4671888,4.105574,9.698538,2.6657033
10733,5.4826865,3.876448,9.49481,4.6932254
10734,7.146271,4.333036,9.916749,2.75349
10735,15.012248,4.0507708,9.542637,3.1385157
10736,10.532766,3.157457,8.384554,3.4164805
10737,5.1853986,3.6512992,8.675405,2.969387
10738,4.7668138,4.772862,11.881341,2.7657177
10739,5.901263,3.9199111,7.7784796,2.6024106
10740,7.0160766,4.147095,7.8702,3.475299
10741,12.719416,4.3170967,9.570336,3.8022985
10742,11.934584,3.5577085,8.057229,3.0447993
10743,6.7282877,3.5046864,8.176498,2.7391083
10744,7.9248295,3.6402845,7.727391,3.7959552
10745,14.364621,4.8791337,11.529415,3.6716492
10746,3.2004054,3.2243178,6.8775196,3.2382643
10747,10.045624,3.9486437,8.153379,3.6446168
10748,1.74433,2.7898288,8.456025,3.2848153
10749,6.033777,3.3594756,7.1463504,3.7305238
10750,8.883138,4.9150515,11.102651,2.9264538
10751,7.1935153,3.8534677,8.196529,3.4941401
10752,8.564647,4.833111,10.233982,2.572406
10753,11.15501,4.441963,9.440793,2.3389587
10754,14.090284,4.7679067,8.627267,4.6934066
10755,6.6054125,3.9465263,9.536862,3.0618277
10756,5.3506956,3.393813,9.096279,2.063253
10757,7.567198,4.139062,9.011185,2.9366872
10758,12.48186,4.698047,9.948451,2.704971
10759,7.6880336,4.0168505,10.768553,2.0340495
10760,6.65283,4.2564325,10.480767,3.173911
10761,13.375659,2.8493648,8.103699,3.4572577
10762,5.5967903,3.376643,7.634115,2.9192936
10763,10.137208,4.424246,7.0824113,3.3097036
10764,7.442267,3.9029927,8.669306,4.390485
10765,7.8716135,4.437295,9.484674,3.3333564
10766,7.3467236,4.3597035,8.91985,3.2849233
10767,5.1023736,3.816335,8.166969,4.6204762
10768,7.1735616,3.9413004,11.026012,3.607316
10769,7.729053,4.467675,10.396622,4.0999274
10770,8.662359,4.2455363,9.423145,2.4032903
10771,13.203777,4.150675,7.6454487,3.4435666
10772,3.539273,3.5013397,6.483036,2.214624
10773,6.1593485,3.762359,8.398744,4.3816676
10774,10.107299,3.7931948,7.7529206,2.5038877
10775,8.035028,4.909823,10.12755,2.8497622
10776,8.925475,4.433384,7.847584,1.92948
10777,7.1660204,4.376255,12.732949,2.4185019
10778,7.2350874,3.66632,9.267572,2.9957728
10779,2.970285,2.6151006,4.8933916,2.9708004
10780,5.5648355,5.107043,11.118414,2.6107395
10781,4.429807,3.836643,10.530055,3.066043
10782,4.5098743,3.350758,7.30383,4.210128
10783,4.94057,4.0146427,8.566187,2.767447
10784,8.3000145,2.4512148,5.6116843,3.8165302
10785,11.194814,3.7334676,11.931067,2.583988
10786,12.918522,2.8175063,7.9985404,2.1524749
10787,9.493248,4.0599875,8.756762,3.1003792
10788,4.950953,3.9700122,11.502081,4.2717233
10789,9.45714,4.1246586,10.84102,3.1144767
10790,7.4692087,3.4805758,8.325441,3.1503086
10791,3.859868,3.5077677,7.228279,2.3453875
10792,7.598124,3.3147874,9.2091255,3.0763144
10793,5.28476,3.6421177,8.12239,3.281703
10794,8.469774,4.000681,10.156763,3.5553536
10795,9.322488,3.4420998,11.542582,3.8819118
10796,6.094438,3.6798394,9.895786,1.3582712
10797,6.8611517,4.177288,7.569417,1.0526524
10798,4.0142536,2.7976143,8.767623,3.6749878
10799,10.71335,3.7822535,10.056891,3.4568353
10800,6.461899,3.3064935,7.076809,2.482595
10801,4.351165,2.8219392,5.997558,2.0980887
10802,8.231373,4.3652015,11.026915,3.1773148
10803,3.9272223,4.020801,10.096341,3.713962
10804,13.714883,5.1393266,10.171447,4.1102962
10805,8.32884,3.7067432,8.290737,3.1206746
10806,9.7084675,3.1169598,7.244889,6.3093243
10807,6.465219,4.027396,12.616378,1.6074078
10808,6.9038906,3.1122272,11.233546,1.7462841
10809,9.789399,3.0117223,9.361577,3.3091033
10810,8.667528,3.961104,6.3218217,2.7018776
10811,6.4408126,2.964886,8.657948,2.9923244
10812,15.609549,4.1628103,12.051418,2.2047927
10813,9.941608,4.406051,10.063489,2.8826308
10814,8.693941,4.1702313,11.044607,3.5787065
10815,2.0145056,3.7145643,8.5246315,3.7974455
10816,6.1862135,4.3174095,9.4429655,1.8584245
10817,2.1907325,3.2397237,5.564562,2.8299046
10818,11.430917,3.977463,5.290058,5.890779
10819,3.0232189,3.8309786,9.152809,3.7366636
10820,8.914258,3.9230402,12.735009,4.5187464
10821,10.798819,4.943116,12.130057,3.2937336
10822,5.16939,3.2325418,9.008791,2.081179
10823,9.0217495,4.663809,8.965808,3.2680402
10824,12.403892,4.6194115,9.018502,3.0531886
10825,10.6425905,3.7358966,8.066372,3.3769426
10826,6.3634706,3.6521215,9.482498,2.362853
10827,4.7948003,3.557508,9.601338,2.926125
10828,4.836362,3.7547042,8.249241,2.33932
10829,3.1674757,4.111883,6.727615,4.07655
10830,3.3151236,3.731312,5.502777,3.097238
10831,6.742275,4.4960957,6.528981,2.2304537
10832,3.7092402,3.6851394,7.8162613,3.1146636
10833,9.837969,5.260297,9.98248,2.9031994
10834,8.741408,4.019914,7.466461,2.7566926
10835,6.5572643,3.6374617,7.840099,3.3051882
10836,8.168396,3.9898145,11.186315,3.4818683
10837,7.834167,3.235271,11.986115,3.139639
10838,10.023505,4.6262865,9.350462,2.551045
10839,12.751562,4.650229,10.906952,3.0207996
10840,9.706257,4.3304005,10.464053,2.6093032
10841,16.23272,5.400707,10.3686495,2.5018399
10842,5.1447973,3.2917163,7.9963613,2.4227648
10843,10.898024,4.652102,11.408454,3.4285004
10844,9.166418,3.7697396,11.596278,3.0614896
10845,7.6437507,3.6267087,9.192911,3.8576186
10846,7.96327,3.9689612,8.524683,3.5382907
10847,8.602037,4.0109596,10.212245,3.1473067
10848,9.732036,4.2621994,8.569618,3.5895178
10849,11.112725,4.271818,10.572722,2.8043745
10850,4.518667,4.4020023,9.472947,2.761901
10851,9.519022,4.114717,9.783523,3.1159964
10852,3.320918,3.6869957,5.636566,3.0662587
10853,6.9900155,3.55462,4.3192873,3.8368595
10854,10.087943,3.9453676,3.956989,4.377652
10855,8.921291,3.3768513,8.389113,2.732539
10856,8.698623,2.882632,9.330344,2.0165024
10857,6.6718726,3.1971018,3.5740466,3.442962
10858,11.000304,4.0782094,6.443118,2.2794824
10859,7.1923394,3.479474,6.9598584,3.1345272
10860,7.48358,3.8598554,9.724788,2.6941583
10861,11.015845,3.8175116,8.336673,3.1965775
10862,9.743342,4.4177923,9.536465,2.4277968
10863,11.7077465,4.2592306,9.378362,2.9828227
10864,9.596955,4.1413965,8.035954,2.720121
10865,9.772522,3.7845294,9.480901,3.252544
10866,3.5561683,3.1751337,8.896925,2.048182
10867,12.322018,4.4658194,12.335913,4.0217896
10868,9.707875,4.849854,12.33459,0.43325093
10869,8.906829,4.508824,9.428087,3.1093037
10870,7.0580983,3.7792466,10.378285,3.9035618
10871,9.046782,3.5447025,6.7966404,3.009314
10872,12.004763,4.455016,9.496681,2.7974274
10873,9.0231695,4.564088,10.056193,2.857135
10874,7.018358,4.3405094,10.338363,1.6127694
10875,6.3507032,4.322318,8.689891,1.7323185
10876,7.892456,4.5943995,10.335209,4.3671694
10877,8.865151,4.15691,11.4166765,4.5210624
10878,7.776611,3.5321615,10.783529,3.4715085
10879,9.187948,4.570486,10.970496,3.1554189
10880,8.996091,4.367198,9.549493,3.1632338
10881,9.75804,5.15628,11.694225,3.7641962
10882,8.1189575,3.9859407,9.118462,3.4316888
10883,11.425721,4.829613,11.651012,4.0908327
10884,2.8814275,3.8787196,8.98501,2.9752555
10885,6.333334,4.3378253,10.064558,3.333813
10886,5.670762,2.9561942,8.533595,3.351306
10887,5.4440813,3.7609804,10.307655,2.916892
10888,10.128852,4.546369,10.963977,4.6604953
10889,10.724074,3.2826676,8.843707,2.9154112
10890,5.0869956,4.1233263,7.446554,3.0885012
10891,9.872679,4.556762,8.151913,4.4123745
10892,7.0972047,4.6266165,11.511151,3.348298
10893,11.9604435,3.6421878,10.539224,2.5777457
10894,10.452862,4.335052,9.407632,1.9446628
10895,8.580778,3.5304217,9.306418,3.9359477
10896,5.6101723,3.96646,9.014467,3.7531474
10897,8.622368,3.893324,6.94404,2.9172802
10898,7.37941,3.826277,10.709936,3.004591
10899,5.671812,4.103075,7.3421803,2.9152234
10900,10.742058,4.357913,10.78868,3.9606519
10901,11.869551,4.7102623,9.129357,4.3260136
10902,10.315061,3.470398,8.242998,2.958158
10903,8.158312,2.5912447,7.971282,0.7608841
10904,6.812596,3.234024,7.523217,1.3668268
10905,9.232693,2.5460002,5.208834,2.9347324
10906,8.343933,3.1959202,6.349636,2.1976957
10907,5.7868876,4.018916,9.786188,1.7318771
10908,3.7966702,3.9010243,7.1141973,1.931966
10909,9.834918,1.4252713,5.933735,2.542312
10910,10.068532,4.103175,9.675218,4.172291
10911,4.8732553,4.167596,9.9446745,4.6181455
10912,4.110858,4.1499624,11.662967,3.452391
10913,7.8680477,4.179267,9.76394,4.29191
10914,6.877809,3.7778225,7.922969,2.8610322
10915,8.945,3.7612634,6.5251,2.52202
10916,14.517915,4.0673885,10.443356,3.8732626
10917,5.4561386,3.8523707,10.073574,2.2174854
10918,6.40822,4.0062084,9.110701,2.765482
10919,12.157552,3.0608363,8.524481,2.9857438
10920,10.728875,4.641872,8.673042,2.7921793
10921,7.0521917,2.5952828,6.3101473,3.3437712
10922,9.517473,4.6104784,9.571055,3.0766454
10923,0.3580757,3.7601008,7.5802903,2.071932
10924,8.123005,4.0245657,10.215173,4.374257
10925,6.132893,4.2073994,9.53414,2.9208615
10926,6.698356,4.340088,11.668383,3.8763871
10927,7.5801525,4.2360935,5.2405696,2.816667
10928,10.280496,3.8938959,6.246105,2.8889692
10929,9.622998,4.2718167,9.9697895,4.934124
10930,4.1336384,4.161559,8.344313,3.3285084
10931,12.1989,4.3930073,8.626018,3.2883298
10932,4.871792,3.2539377,6.4576206,4.3760147
10933,7.7380996,4.988952,10.043382,2.8287015
10934,6.7386904,3.515128,7.248419,3.6991227
10935,10.00139,4.263662,9.133719,3.7083926
10936,7.7396336,4.1839848,9.429959,2.8057342
10937,6.4986587,4.1553416,8.458987,2.4659889
10938,7.033186,3.4078217,6.913525,3.2038665
10939,7.286028,4.6758,10.979206,5.0224752
10940,8.149687,3.6844678,8.286589,3.4624655
10941,8.699964,4.2868037,9.608374,2.7616055
10942,5.765106,3.6324804,8.100536,2.5910099
10943,5.277297,4.106001,12.077353,3.1789415
10944,5.9747963,3.8691995,8.718832,3.73214
10945,7.853445,4.160092,11.065421,3.2694826
10946,11.814196,4.370416,9.221183,3.294933
10947,12.500926,4.402481,10.282508,4.450157
10948,8.63075,4.0382195,6.0027075,2.9887526
10949,7.149968,3.8399591,5.3754287,3.074906
10950,11.164933,4.169175,6.084917,4.2997355
10951,4.4640055,3.7936182,10.052733,2.5363345
10952,7.7482047,3.7543733,8.227857,2.8669038
10953,7.1485796,4.166949,9.575559,2.9241662
10954,13.523883,2.6455994,9.082632,3.653119
10955,8.528872,3.7401474,9.164767,3.3318467
10956,5.2828717,2.9293303,7.0819397,2.3903904
10957,6.8492994,3.342881,7.012519,1.293438
10958,9.492841,4.333331,8.765475,4.1699753
10959,5.4413004,3.8180635,7.7781277,5.022265
10960,8.721498,4.7227583,8.977732,3.2216134
10961,9.523761,4.8663616,9.783337,2.5093641
10962,13.433302,4.4232173,9.004477,1.0471362
10963,12.373698,4.3812366,10.2445,2.2478392
10964,6.665567,3.6194851,8.030899,4.031661
10965,6.5673337,3.505585,9.42196,3.6029494
10966,11.398093,4.7100277,9.492808,2.9381616
10967,7.6129694,5.0469656,9.03553,2.9697113
10968,11.523689,5.28925,11.921099,3.4549043
10969,10.598414,4.8735814,10.383795,3.408629
10970,8.292604,3.8969653,8.59404,2.2108517
10971,8.512393,3.5148637,10.074394,3.1420085
10972,5.7050447,3.3206904,9.17534,3.058803
10973,6.9538364,3.5118604,10.531271,3.3126805
10974,4.954169,3.9944773,9.144826,2.7414203
10975,6.3862834,4.2445955,9.120052,2.1856275
10976,7.1890397,3.6797576,8.462408,3.0593548
10977,9.9212675,4.9792433,11.285582,3.2919705
10978,12.276518,4.039572,7.632907,3.8356235
10979,8.642874,4.53272,9.724553,4.326255
10980,6.2401066,3.8636792,8.990844,2.9139504
10981,8.534837,4.1588955,10.163395,2.4265513
10982,3.4251692,2.7069423,9.081808,1.5056823
10983,8.400242,3.9840882,10.461357,2.019775
10984,4.423314,4.2532315,9.956372,2.4760475
10985,7.220778,4.2702093,9.240586,3.8391383
10986,8.666696,4.2583485,7.6488366,3.3659887
10987,6.862993,3.8793967,7.2216535,3.210817
10988,13.051495,4.786529,10.125816,3.6759322
10989,11.336063,4.6241455,9.601184,4.160234
10990,11.97011,4.961808,9.978425,4.454582
10991,9.535044,4.2595673,8.500024,3.4312642
10992,8.509542,3.9145963,8.097821,2.2481513
10993,8.1148615,4.0309944,8.71825,3.7275817
10994,5.1014185,3.7484612,8.8934355,3.1719317
10995,6.0894527,2.9996963,6.4474373,4.6095104
10996,10.327338,3.8390963,9.449974,3.0722468
10997,6.513826,3.9453533,8.876917,2.8876667
10998,7.9621387,4.022993,7.5251536,3.3660445
10999,10.841766,3.9958332,9.734159,3.4764895
11000,11.087568,4.6943913,9.346385,2.9900708
11001,4.6060987,3.8490818,10.887256,2.7615006
11002,8.669255,4.6339507,9.976349,3.102985
11003,7.532336,3.1848779,7.725482,2.7037683
11004,3.7279525,3.0030527,6.9913297,1.8783752
11005,8.824461,4.0997496,9.44082,3.1362295
11006,5.438145,2.7770143,9.005004,2.4908438
11007,7.4132705,4.4933825,11.398368,2.8057296
11008,13.905606,4.1657166,9.351036,2.8579547
11009,9.685656,4.3265724,7.600562,3.02953
11010,11.904542,4.5241256,9.631635,3.8864484
11011,9.501287,3.2911043,4.9779677,5.4676714
11012,9.910925,4.666623,10.218545,4.31652
11013,5.4227986,3.6502643,8.708554,2.9121542
11014,7.657897,4.5003643,9.5635195,4.159178
11015,9.170477,4.5306644,9.429461,3.5462415
11016,11.001488,3.8586702,9.173692,2.9982984
11017,4.0609403,4.0277786,7.905647,3.0362358
11018,5.8182383,3.687273,9.129262,2.3141155
11019,4.36246,3.5801876,12.304468,4.8305397
